"match_id","match_date","A_id","B_id","y","dRank","dDecay","wWR_A","wWR_B","dW"
5247,2024-06-03,126107,211514,1,-549,4.66459027098813,0.394962327872786,0.182567273878622,0.212395053994164
5247,2024-06-03,211514,126107,0,549,4.66459027098813,0.133735736289554,0.4149686602297,-0.281232923940147
5248,2024-06-03,106040,207491,1,223,4.66459027098813,0.52869227777781,0.395581605187289,0.133110672590521
5248,2024-06-03,207491,106040,0,-223,4.66459027098813,0.361560847856815,0.578243282180496,-0.216682434323682
5249,2024-06-03,208843,202358,1,191,4.66459027098813,0.444504733632702,0.696529066263709,-0.252024332631008
5249,2024-06-03,202358,208843,0,-191,4.66459027098813,0.67703694038358,0.506738276523379,0.170298663860202
5250,2024-06-03,202358,111513,1,201,4.66459027098813,0.658606076308257,0.5,0.158606076308257
5250,2024-06-03,111513,202358,0,-201,4.66459027098813,0.25,0.667653490097022,-0.417653490097022
5251,2024-06-03,208843,106398,1,336,4.66459027098813,0.556432291379486,0.45343077504023,0.103001516339256
5251,2024-06-03,106398,208843,0,-336,4.66459027098813,0.377060707217436,0.597029818480985,-0.219969111263549
5252,2024-06-03,111513,209903,1,-176,4.66459027098813,0.166666666666667,0.38185037524136,-0.215183708574693
5252,2024-06-03,209903,111513,0,176,4.66459027098813,0.367715129623147,0.375,-0.00728487037685327
5253,2024-06-03,202358,202398,1,-43,4.66459027098813,0.67623374611922,0.328746416030057,0.347487330089163
5253,2024-06-03,202398,202358,0,43,4.66459027098813,0.30758996454328,0.68438211587865,-0.376792151335371
5254,2024-06-03,106398,105430,1,-32,4.66459027098813,0.322707921314165,0.613732498371777,-0.291024577057611
5254,2024-06-03,105430,106398,0,32,4.66459027098813,0.595464491072669,0.408038380221468,0.187426110851201
5255,2024-06-03,208843,208021,1,212,4.66459027098813,0.6308190946584,0.48854108534522,0.14227800931318
5255,2024-06-03,208021,208843,0,-212,4.66459027098813,0.446534526544027,0.659380251950352,-0.212845725406325
5256,2024-06-03,111513,210498,1,-289,4.66459027098813,0.5,0.463382467977574,0.0366175320224256
5256,2024-06-03,210498,111513,0,289,4.66459027098813,0.446361218667194,0.583333333333333,-0.13697211466614
5257,2024-06-03,209903,207494,1,36,4.66459027098813,0.354589037661844,0.512459982411094,-0.15787094474925
5257,2024-06-03,207494,209903,0,-36,4.66459027098813,0.485272676078024,0.376833803103037,0.108438872974987
5258,2024-06-03,202358,200240,1,126,4.66459027098813,0.692130407274505,0.522435756616575,0.16969465065793
5258,2024-06-03,200240,202358,0,-126,4.66459027098813,0.501892607261218,0.699507379564649,-0.197614772303431
5259,2024-06-03,202398,208859,1,162,4.66459027098813,0.288991911292497,0.693241458461206,-0.404249547168709
5259,2024-06-03,208859,202398,0,-162,4.66459027098813,0.676655853694975,0.329531004006405,0.34712484968857
5260,2024-06-03,105430,208343,1,-178,4.66459027098813,0.578252559164912,0.639854784324458,-0.0616022251595461
5260,2024-06-03,208343,105430,0,178,4.66459027098813,0.551184948410918,0.59010071907714,-0.0389157706662221
5261,2024-06-03,106398,106167,1,-89,4.66459027098813,0.474273449579149,0.438401874784047,0.0358715747951022
5261,2024-06-03,106167,106398,0,89,4.66459027098813,0.419465638483813,0.527177900642246,-0.107712262158433
5262,2024-06-03,208021,126964,1,37,4.66459027098813,0.411179777440933,0.350329302073633,0.0608504753673002
5262,2024-06-03,126964,208021,0,-37,4.66459027098813,0.328883184401734,0.454379724581173,-0.125496540179438
5263,2024-06-03,208843,106415,1,374,4.66459027098813,0.683839556395992,0.373611705061386,0.310227851334606
5263,2024-06-03,106415,208843,0,-374,4.66459027098813,0.338359550963167,0.705021446978112,-0.366661896014945
5264,2024-06-03,111513,207608,1,-147,4.66459027098813,0.642857142857143,0.703835457039008,-0.0609783141818655
5264,2024-06-03,207608,111513,0,147,4.66459027098813,0.684998119046066,0.6875,-0.00250188095393444
5265,2024-06-03,210498,105373,1,-139,4.66459027098813,0.430546133745888,0.5,-0.0694538662541117
5265,2024-06-03,105373,210498,0,139,4.66459027098813,0.25,0.450032120335094,-0.200032120335094
5266,2024-06-03,209903,106210,1,-11,4.66459027098813,0.397596278888214,0.482482294952936,-0.0848860160647224
5266,2024-06-03,106210,209903,0,11,4.66459027098813,0.458064253165484,0.417019847371951,0.0410444057935322
5267,2024-06-03,207494,208316,1,-6,4.66459027098813,0.460824750229449,0.670537625264829,-0.20971287503538
5267,2024-06-03,208316,207494,0,6,4.66459027098813,0.648031762923336,0.486685420714327,0.161346342209009
5268,2024-06-03,200240,105882,1,-75,4.66459027098813,0.482903923395384,0.462533278953176,0.0203706444422081
5268,2024-06-03,105882,200240,0,75,4.66459027098813,0.447760550496982,0.501754617582657,-0.0539940670856753
5269,2024-06-03,202358,209182,1,-67,4.66459027098813,0.706539100066455,0.498606833002013,0.207932267064442
5269,2024-06-03,209182,202358,0,67,4.66459027098813,0.474528118607324,0.713249251920622,-0.238721133313298
5270,2024-06-03,202398,105633,1,-74,4.66459027098813,0.365696670596995,0.413324282647537,-0.0476276120505422
5270,2024-06-03,105633,202398,0,74,4.66459027098813,0.385974753765352,0.398160408852628,-0.012185655087276
5271,2024-06-03,208859,144684,1,-78,4.66459027098813,0.660845317391788,0.481657406795106,0.179187910596682
5271,2024-06-03,144684,208859,0,78,4.66459027098813,0.455321524234661,0.668588967479682,-0.213267443245021
5272,2024-06-03,105430,126523,1,-79,4.66459027098813,0.601301368299391,0.481025346292191,0.120276022007199
5272,2024-06-03,126523,105430,0,79,4.66459027098813,0.46059063779591,0.611906175375779,-0.15131553757987
5273,2024-06-03,208343,208230,1,61,4.66459027098813,0.484099392788045,0.577193671707163,-0.0930942789191181
5273,2024-06-03,208230,208343,0,-61,4.66459027098813,0.556450492149675,0.540077283784281,0.0163732083653934
5274,2024-06-03,106167,209322,1,-172,4.66459027098813,0.402097524483154,0.323878608197583,0.0782189162855704
5274,2024-06-03,209322,106167,0,172,4.66459027098813,0.296611391477478,0.425869584899712,-0.129258193422235
5275,2024-06-03,106398,110602,1,-99,4.66459027098813,0.570408203811056,0.510994599634838,0.0594136041762183
5275,2024-06-03,110602,106398,0,99,4.66459027098813,0.493346830044142,0.606395602565828,-0.113048772521686
5276,2024-06-03,126964,200259,1,35,4.66459027098813,0.309911334466588,0.520801081113605,-0.210889746647017
5276,2024-06-03,200259,126964,0,-35,4.66459027098813,0.501362807443358,0.34754844565402,0.153814361789337
5277,2024-06-03,208021,206904,1,-29,4.66459027098813,0.49167405186182,0.517844817320901,-0.0261707654590811
5277,2024-06-03,206904,208021,0,29,4.66459027098813,0.497774139198135,0.52419626727265,-0.026422128074515
5278,2024-06-03,208843,210338,1,62,4.66459027098813,0.723543294967503,0.497493319944863,0.22604997502264
5278,2024-06-03,210338,208843,0,-62,4.66459027098813,0.480440098354099,0.739876572531876,-0.259436474177778
5279,2024-06-03,106415,207130,1,-305,4.66459027098813,0.309186263170808,0.533407548229942,-0.224221285059134
5279,2024-06-03,207130,106415,0,305,4.66459027098813,0.510948381647736,0.36402029656949,0.146928085078245
5280,2024-06-03,210338,111794,1,92,4.66459027098813,0.464517240464763,0.703754947201206,-0.239237706736443
5280,2024-06-03,111794,210338,0,-92,4.66459027098813,0.672130222314763,0.481695024936832,0.190435197377931
5281,2024-06-03,202398,123847,1,-119,4.66459027098813,0.427462940286121,0.357485733670746,0.0699772066153754
5281,2024-06-03,123847,202398,0,119,4.66459027098813,0.335260832919428,0.454044568399457,-0.118783735480029
5282,2024-06-03,209182,144970,1,-167,4.66459027098813,0.45266788716013,0.079847864027639,0.372820023132491
5282,2024-06-03,144970,209182,0,167,4.66459027098813,0.0688524257664878,0.476771608901075,-0.407919183134588
5283,2024-06-03,208843,209322,1,75,4.66459027098813,0.754387547614255,0.273578888969541,0.480808658644714
5283,2024-06-03,209322,208843,0,-75,4.66459027098813,0.253865681350448,0.767365077535459,-0.513499396185011
5284,2024-06-03,105633,207484,1,-189,4.66459027098813,0.362020011278487,0.573445595230838,-0.211425583952352
5284,2024-06-03,207484,105633,0,189,4.66459027098813,0.532485568757835,0.399301169334491,0.133184399423345
5285,2024-06-03,207130,200070,1,-113,4.66459027098813,0.49030408956737,0.36676737603644,0.12353671353093
5285,2024-06-03,200070,207130,0,113,4.66459027098813,0.331923089067339,0.510098025351596,-0.178174936284258
5286,2024-06-03,111794,106227,1,-373,4.66459027098813,0.643225516112829,0.525313485413834,0.117912030698995
5286,2024-06-03,106227,111794,0,373,4.66459027098813,0.475075160613077,0.657935855380696,-0.182860694767619
5287,2024-06-03,210338,210686,1,-132,4.66459027098813,0.49780497027123,0.743578321891157,-0.245773351619926
5287,2024-06-03,210686,210338,0,132,4.66459027098813,0.625869609702094,0.512943646545684,0.11292596315641
5288,2024-06-03,202398,144924,1,-506,4.66459027098813,0.478267455356785,0.5,-0.0217325446432152
5288,2024-06-03,144924,202398,0,506,4.66459027098813,0.25,0.500432220377693,-0.250432220377693
5289,2024-06-03,123847,209338,1,-773,4.66459027098813,0.315637630243582,0.5,-0.184362369756418
5289,2024-06-03,209338,123847,0,773,4.66459027098813,0.25,0.353479235214419,-0.103479235214419
5290,2024-06-03,209182,105967,1,-460,4.66459027098813,0.498841893581878,0.182567273878622,0.316274619703257
5290,2024-06-03,105967,209182,0,460,4.66459027098813,0.133735736289554,0.519125643699049,-0.385389907409496
5291,2024-06-03,144970,210159,1,-463,4.66459027098813,0.0605187063004206,0.5,-0.439481293699579
5291,2024-06-03,210159,144970,0,463,4.66459027098813,0.25,0.161953666185008,0.0880463338149919
5292,2024-06-03,208843,105613,1,-81,4.66459027098813,0.779040033541362,0.484775865380512,0.29426416816085
5292,2024-06-03,105613,208843,0,81,4.66459027098813,0.458158508524164,0.789599155847922,-0.331440647323758
5293,2024-06-03,105633,209984,1,-348,4.66459027098813,0.432465743006425,0.5,-0.0675342569935753
5293,2024-06-03,209984,105633,0,348,4.66459027098813,0.25,0.462159887752143,-0.212159887752143
5294,2024-06-03,207484,127123,1,129,4.66459027098813,0.496986832707327,0.451570720970916,0.0454161117364106
5294,2024-06-03,127123,207484,0,-129,4.66459027098813,0.424500612870841,0.528424905035185,-0.103924292164344
5295,2024-06-03,207130,207957,1,-387,4.66459027098813,0.528412046472191,0.5,0.028412046472191
5295,2024-06-03,207957,207130,0,387,4.66459027098813,0.25,0.54540614310242,-0.29540614310242
5296,2024-06-03,200070,144915,1,108,4.66459027098813,0.303125062434897,0.163333678353022,0.139791384081874
5296,2024-06-03,144915,200070,0,-108,4.66459027098813,0.153605065982544,0.358759795579224,-0.20515472959668
5297,2024-06-03,105911,106057,1,-41,4.66459027098813,0.571218835383698,0.583573004997934,-0.0123541696142363
5297,2024-06-03,106057,105911,0,41,4.66459027098813,0.5596109532122,0.593161120977524,-0.0335501677653247
5298,2024-06-03,105911,106380,1,-128,4.66459027098813,0.612967001656734,0.497764652235234,0.1152023494215
5298,2024-06-03,106380,105911,0,128,4.66459027098813,0.479421644029643,0.630934008656803,-0.151512364627161
5299,2024-06-03,106057,200265,1,-168,4.66459027098813,0.537539096632062,0.718572694540548,-0.181033597908486
5299,2024-06-03,200265,106057,0,168,4.66459027098813,0.638328869126098,0.555087097984727,0.083241771141371
5300,2024-06-03,105911,207799,1,-38,4.66459027098813,0.647306875724619,0.544821571909233,0.102485303815386
5300,2024-06-03,207799,105911,0,38,4.66459027098813,0.508751261180232,0.662288752910794,-0.153537491730562
5301,2024-06-03,106380,208078,1,-182,4.66459027098813,0.462382495370499,0.141269019625945,0.321113475744555
5301,2024-06-03,208078,106380,0,182,4.66459027098813,0.110148015343348,0.480834193305249,-0.370686177961901
5302,2024-06-03,106057,206573,1,-608,4.66459027098813,0.57135207167501,0.316356953452637,0.254995118222373
5302,2024-06-03,206573,106057,0,608,4.66459027098813,0.273365127586438,0.586469768433412,-0.313104640846973
5303,2024-06-03,207799,106198,1,162,4.66459027098813,0.477160501138625,0.482275388824778,-0.00511488768615259
5303,2024-06-03,106198,207799,0,-162,4.66459027098813,0.461797003323483,0.507727987101415,-0.0459309837779315
5304,2024-06-03,105911,208913,1,-132,4.66459027098813,0.676049678750647,0.550868190812083,0.125181487938564
5304,2024-06-03,208913,105911,0,132,4.66459027098813,0.528422889990766,0.688733062215571,-0.160310172224804
5305,2024-06-03,208078,209128,1,-8,4.66459027098813,0.090263356245914,0.5,-0.409736643754086
5305,2024-06-03,209128,208078,0,8,4.66459027098813,0.370199061556658,0.229380721225837,0.14081834033082
5306,2024-06-03,106380,208613,1,-583,4.66459027098813,0.498061348844536,0.183928563694401,0.314132785150135
5306,2024-06-03,208613,106380,0,583,4.66459027098813,0.134464747824588,0.51418194665891,-0.379717198834322
5307,2024-06-03,206573,208293,1,665,4.66459027098813,0.240660227390688,0.629334992957517,-0.38867476556683
5307,2024-06-03,208293,206573,0,-665,4.66459027098813,0.604693380544829,0.321798951289274,0.282894429255555
5308,2024-06-03,106057,207815,1,-194,4.66459027098813,0.600557440591616,0.470595608554515,0.129961832037101
5308,2024-06-03,207815,106057,0,194,4.66459027098813,0.446210061813412,0.613716889188045,-0.167506827374633
5309,2024-06-03,200265,208046,1,9,4.66459027098813,0.574206571888125,0.218878056500426,0.355328515387699
5309,2024-06-03,208046,200265,0,-9,4.66459027098813,0.202545748253262,0.613074544591034,-0.410528796337772
5310,2024-06-03,106198,105868,1,-447,4.66459027098813,0.442986886840364,0.306310197487804,0.136676689352561
5310,2024-06-03,105868,106198,0,447,4.66459027098813,0.286356534693059,0.464787399378284,-0.178430864685225
5311,2024-06-03,207799,106292,1,-2,4.66459027098813,0.534918677238679,0.588937440831005,-0.0540187635923265
5311,2024-06-03,106292,207799,0,2,4.66459027098813,0.562552737421519,0.559262835273369,0.00328990214814984
5312,2024-06-03,208913,202271,1,-49,4.66459027098813,0.507735062301728,0.611039691447992,-0.103304629146264
5312,2024-06-03,202271,208913,0,49,4.66459027098813,0.580316909198137,0.526281216803115,0.0540356923950227
5313,2024-06-03,105911,208262,1,-115,4.66459027098813,0.700460699337418,0.810755558079096,-0.110294858741678
5313,2024-06-03,208262,105911,0,115,4.66459027098813,0.764595261277798,0.711336696938685,0.0532585643391125
5314,2024-06-03,209128,200273,1,351,4.66459027098813,0.293901643328498,0.479389627628643,-0.185487984300145
5314,2024-06-03,200273,209128,0,-351,4.66459027098813,0.452912319782491,0.414559888282961,0.0383524314995305
5315,2024-06-03,208078,209254,1,192,4.66459027098813,0.331593729493014,0.540096715158315,-0.208502985665301
5315,2024-06-03,209254,208078,0,-192,4.66459027098813,0.515177083895981,0.409867433006833,0.105309650889148
5316,2024-06-03,106380,211661,1,-543,4.66459027098813,0.529299285967969,0.5,0.0292992859679694
5316,2024-06-03,211661,106380,0,543,4.66459027098813,0.25,0.543504196444336,-0.293504196444336
5317,2024-06-03,208613,208223,1,724,4.66459027098813,0.105967075622115,0.37362640348153,-0.267659327859415
5317,2024-06-03,208223,208613,0,-724,4.66459027098813,0.348439064202456,0.262308993058717,0.0861300711437393
5318,2024-06-03,208293,209898,1,-373,4.66459027098813,0.581908743006505,0.5,0.081908743006505
5318,2024-06-03,209898,208293,0,373,4.66459027098813,0.25,0.597090243352349,-0.347090243352349
5319,2024-06-03,206573,200331,1,369,4.66459027098813,0.387271617000185,0.625956588730356,-0.238684971730171
5319,2024-06-03,200331,206573,0,-369,4.66459027098813,0.591495508269465,0.441215920548595,0.15027958772087
5320,2024-06-03,106057,105877,1,-455,4.66459027098813,0.626036927970647,0.428964489515532,0.197072438455115
5320,2024-06-03,105877,106057,0,455,4.66459027098813,0.387112476048993,0.637595390454821,-0.250482914405829
5321,2024-06-03,207815,144973,1,282,4.66459027098813,0.424227252564436,0.454422585824811,-0.0301953332603756
5321,2024-06-03,144973,207815,0,-282,4.66459027098813,0.43674963872334,0.451261202160709,-0.0145115634373684
5322,2024-06-03,208046,210265,1,-495,4.66459027098813,0.188481573835716,0.5,-0.311518426164284
5322,2024-06-03,210265,208046,0,495,4.66459027098813,0.408716363060689,0.241172311858702,0.167544051201987
5323,2024-06-03,200265,123961,1,279,4.66459027098813,0.645440064973242,0.547119051897559,0.0983210130756824
5323,2024-06-03,123961,200265,0,-279,4.66459027098813,0.531738593662651,0.672808926852917,-0.141070333190266
5324,2024-06-03,200331,208006,1,-371,4.66459027098813,0.560630836935503,0.0735779303226802,0.487052906612823
5324,2024-06-03,208006,200331,0,371,4.66459027098813,0.0641394363633265,0.582420445680884,-0.518281009317558
5325,2024-06-03,208078,202305,1,-275,4.66459027098813,0.471730430796815,0.484050003713344,-0.0123195729165292
5325,2024-06-03,202305,208078,0,275,4.66459027098813,0.436488357982275,0.521853991381158,-0.0853656333988832
5326,2024-06-03,209898,208099,1,-1383,4.66459027098813,0.166666666666667,0.5,-0.333333333333333
5326,2024-06-03,208099,209898,0,1383,4.66459027098813,0.25,0.375,-0.125
5327,2024-06-03,210265,212193,1,228,4.66459027098813,0.345617853705835,0.5,-0.154382146294165
5327,2024-06-03,212193,210265,0,-228,4.66459027098813,0.391966342364624,0.433132131855223,-0.0411657894905988
5328,2024-06-03,206573,105944,1,227,4.66459027098813,0.486430339270345,0.5,-0.013569660729655
5328,2024-06-03,105944,206573,0,-227,4.66459027098813,0.25,0.524875391291585,-0.274875391291585
5329,2024-06-03,105877,209330,1,67,4.66459027098813,0.352701115236339,0.487449540039584,-0.134748424803245
5329,2024-06-03,209330,105877,0,-67,4.66459027098813,0.380066341208808,0.405543762625084,-0.0254774214162753
5330,2024-06-03,200331,208532,1,-467,4.66459027098813,0.602150949934277,0.5,0.102150949934277
5330,2024-06-03,208532,200331,0,467,4.66459027098813,0.25,0.620101057005113,-0.370101057005113
5331,2024-06-03,208006,126581,1,-68,4.66459027098813,0.0568471482660347,0.5,-0.443152851733965
5331,2024-06-03,126581,208006,0,68,4.66459027098813,0.387653213465578,0.153131290453002,0.234521923012576
5332,2024-06-03,208078,211761,1,-841,4.66459027098813,0.563290134372643,0.5,0.0632901343726426
5332,2024-06-03,211761,208078,0,841,4.66459027098813,0.25,0.598117297665,-0.348117297665
5333,2024-06-03,202305,211389,1,-364,4.66459027098813,0.397437098157955,0.5,-0.102562901842045
5333,2024-06-03,211389,202305,0,364,4.66459027098813,0.25,0.446919495752639,-0.196919495752639
5334,2024-06-03,209898,106347,1,-854,4.66459027098813,0.5,0.5,0
5334,2024-06-03,106347,209898,0,854,4.66459027098813,0.25,0.583333333333333,-0.333333333333333
5335,2024-06-03,208099,202378,1,1165,4.66459027098813,0.166666666666667,0.338351488204498,-0.171684821537831
5335,2024-06-03,202378,208099,0,-1165,4.66459027098813,0.315845571522937,0.375,-0.0591544284770634
5336,2024-06-03,210265,207803,1,333,4.66459027098813,0.5,0.489212382414296,0.010787617585704
5336,2024-06-03,207803,210265,0,-333,4.66459027098813,0.461742802310175,0.552756901903844,-0.0910140995936691
5337,2024-06-03,212193,212260,1,-862,4.66459027098813,0.322322898940307,0.5,-0.177677101059693
5337,2024-06-03,212260,212193,0,862,4.66459027098813,0.25,0.424564593766909,-0.174564593766909
5338,2024-06-03,105944,211388,1,-1356,4.66459027098813,0.166666666666667,0.5,-0.333333333333333
5338,2024-06-03,211388,105944,0,1356,4.66459027098813,0.25,0.375,-0.125
5339,2024-06-03,209330,211695,1,-705,4.66459027098813,0.311454214101585,0.5,-0.188545785898415
5339,2024-06-03,211695,209330,0,705,4.66459027098813,0.25,0.416746966745844,-0.166746966745844
5340,2024-06-03,105877,212866,1,-759,4.66459027098813,0.450409893110262,0.5,-0.0495901068897383
5340,2024-06-03,212866,105877,0,759,4.66459027098813,0.25,0.488978825918935,-0.238978825918935
5341,2024-06-03,144750,209857,1,-19,4.66459027098813,0.66644817673428,0.664473047003547,0.00197512973073311
5341,2024-06-03,209857,144750,0,19,4.66459027098813,0.636958853659456,0.677389472461554,-0.0404306188020984
5342,2024-06-03,144750,126129,1,-69,4.66459027098813,0.687635764744106,0.436426408652197,0.251209356091908
5342,2024-06-03,126129,144750,0,69,4.66459027098813,0.422422824295088,0.697251236209491,-0.274828411914402
5343,2024-06-03,209857,206909,1,67,4.66459027098813,0.611632651050557,0.770052848620147,-0.15842019756959
5343,2024-06-03,206909,209857,0,-67,4.66459027098813,0.745222131583478,0.626484065970886,0.118738065612592
5344,2024-06-03,126129,105062,1,65,4.66459027098813,0.409289965146736,0.658546116590489,-0.249256151443752
5344,2024-06-03,105062,126129,0,-65,4.66459027098813,0.639926205175285,0.427101032663787,0.212825172511499
5345,2024-06-03,144750,202320,1,-39,4.66459027098813,0.706292402589359,0.495544389746187,0.210748012843172
5345,2024-06-03,202320,144750,0,39,4.66459027098813,0.479363964901191,0.714809224328181,-0.235445259426991
5346,2024-06-03,209857,208278,1,-11,4.66459027098813,0.640241461738837,0.601096824655527,0.0391446370833094
5346,2024-06-03,208278,209857,0,11,4.66459027098813,0.577766045350027,0.653021429299091,-0.0752553839490642
5347,2024-06-03,206909,208260,1,-39,4.66459027098813,0.721942747434276,0.513821632492615,0.208121114941661
5347,2024-06-03,208260,206909,0,39,4.66459027098813,0.498034879686837,0.730365634657573,-0.232330754970735
5348,2024-06-03,105062,206703,1,-172,4.66459027098813,0.622330270412103,0.703478953157948,-0.0811486827458445
5348,2024-06-03,206703,105062,0,172,4.66459027098813,0.678989749491719,0.632437081301359,0.0465526681903594
5349,2024-06-03,126129,209262,1,15,4.66459027098813,0.443869460493039,0.633463585292821,-0.189594124799782
5349,2024-06-03,209262,126129,0,-15,4.66459027098813,0.614615649353772,0.459684197566553,0.154931451787219
5350,2024-06-03,202320,105902,1,66,4.66459027098813,0.464206770279547,0.628616890223616,-0.164410119944069
5350,2024-06-03,105902,202320,0,-66,4.66459027098813,0.608764337753769,0.480628963958111,0.128135373795658
5351,2024-06-03,144750,126846,1,43,4.66459027098813,0.722846030238137,0.475661326778794,0.247184703459343
5351,2024-06-03,126846,144750,0,-43,4.66459027098813,0.427607538587853,0.730442289260342,-0.302834750672489
5352,2024-06-03,208278,111456,1,88,4.66459027098813,0.556178703584921,0.190754620138847,0.365424083446074
5352,2024-06-03,111456,208278,0,-88,4.66459027098813,0.138076977393581,0.572164134241217,-0.434087156847635
5353,2024-06-03,209857,200647,1,-72,4.66459027098813,0.664924560944191,0.298600774932792,0.366323786011399
5353,2024-06-03,200647,209857,0,72,4.66459027098813,0.28401767120737,0.676038103473801,-0.392020432266431
5354,2024-06-03,206909,211663,1,-146,4.66459027098813,0.738293234289705,0.615574484696029,0.122718749593675
5354,2024-06-03,211663,206909,0,146,4.66459027098813,0.570910540774475,0.745767984872918,-0.174857444098443
5355,2024-06-03,208260,105554,1,61,4.66459027098813,0.483189281028422,0.638242259568569,-0.155052978540146
5355,2024-06-03,105554,208260,0,-61,4.66459027098813,0.545251547778947,0.498148642595415,0.0471029051835321
5356,2024-06-03,206703,210506,1,248,4.66459027098813,0.656148203324198,0.454816495038421,0.201331708285778
5356,2024-06-03,210506,206703,0,-248,4.66459027098813,0.407298001605694,0.667339078876674,-0.260041077270979
5357,2024-06-03,105062,209259,1,-110,4.66459027098813,0.64201705461439,0.531044232725567,0.110972821888823
5357,2024-06-03,209259,105062,0,110,4.66459027098813,0.50083351177194,0.651110337653668,-0.150276825881728
5358,2024-06-03,209262,207182,1,60,4.66459027098813,0.596856900643831,0.561664085012868,0.0351928156309629
5358,2024-06-03,207182,209262,0,-60,4.66459027098813,0.542787257914246,0.608178227088314,-0.0653909691740687
5359,2024-06-03,126129,209992,1,109,4.66459027098813,0.474624354784457,0.645265027266449,-0.170640672481992
5359,2024-06-03,209992,126129,0,-109,4.66459027098813,0.612540416655167,0.488760528564395,0.123779888090773
5360,2024-06-03,105902,117357,1,-101,4.66459027098813,0.590127336283306,0.329956290162562,0.260171046120744
5360,2024-06-03,117357,105902,0,101,4.66459027098813,0.314554240253546,0.602302632953593,-0.287748392700048
5361,2024-06-03,202320,202195,1,-4,4.66459027098813,0.496074406775367,0.581858390209789,-0.0857839834344226
5361,2024-06-03,202195,202320,0,4,4.66459027098813,0.561201301482126,0.510627724113131,0.0505735773689949
5362,2024-06-03,144750,144817,1,-62,4.66459027098813,0.737633258696801,0.580295725239158,0.157337533457643
5362,2024-06-03,144817,144750,0,62,4.66459027098813,0.560750815346028,0.744450531381368,-0.18369971603534
5363,2024-06-03,126846,133430,1,-29,4.66459027098813,0.388372157555671,0.783091475414706,-0.394719317859034
5363,2024-06-03,133430,126846,0,29,4.66459027098813,0.546158574322781,0.439775853402073,0.106382720920708
5364,2024-06-03,111456,106109,1,-166,4.66459027098813,0.108197742815921,0.523810652583291,-0.415612909767371
5364,2024-06-03,106109,111456,0,166,4.66459027098813,0.49664938641614,0.266848432341194,0.229800954074946
5365,2024-06-03,208278,209279,1,41,4.66459027098813,0.587038080535833,0.593963406498357,-0.00692532596252382
5365,2024-06-03,209279,208278,0,-41,4.66459027098813,0.569451417418756,0.600912571781785,-0.0314611543630287
5366,2024-06-03,209857,208502,1,8,4.66459027098813,0.686438100315203,0.5,0.186438100315203
5366,2024-06-03,208502,209857,0,-8,4.66459027098813,0.25,0.696191133872532,-0.446191133872532
5367,2024-06-03,200647,200325,1,156,4.66459027098813,0.270792663659679,0.375314250855402,-0.104521587195723
5367,2024-06-03,200325,200647,0,-156,4.66459027098813,0.318890553434845,0.303236768144685,0.0156537852901599
5368,2024-06-03,206909,208233,1,-89,4.66459027098813,0.752827611141129,0.539109042227557,0.213718568913572
5368,2024-06-03,208233,206909,0,89,4.66459027098813,0.523127350262163,0.759505760812687,-0.236378410550523
5369,2024-06-03,211663,106378,1,-266,4.66459027098813,0.532289468034486,0.434309564739193,0.0979799032952932
5369,2024-06-03,106378,211663,0,266,4.66459027098813,0.412418815677405,0.561924489542473,-0.149505673865068
5370,2024-06-03,208260,133835,1,-118,4.66459027098813,0.512266352829692,0.504239596465511,0.00802675636418115
5370,2024-06-03,133835,208260,0,118,4.66459027098813,0.486881165293468,0.52561149837062,-0.0387303330771512
5371,2024-06-03,105554,200443,1,-34,4.66459027098813,0.47591204652782,0.768403542087356,-0.292491495559536
5371,2024-06-03,200443,105554,0,34,4.66459027098813,0.753389649942224,0.535040791345753,0.218348858596471
5372,2024-06-03,209262,206889,1,-94,4.66459027098813,0.618881056868266,0.632847997455852,-0.0139669405875861
5372,2024-06-03,206889,209262,0,94,4.66459027098813,0.608142000785704,0.629014726082464,-0.0208727252967608
5373,2024-06-03,144817,207784,1,-479,4.66459027098813,0.54247958876262,0.434440777752081,0.108038811010539
5373,2024-06-03,207784,144817,0,479,4.66459027098813,0.3574177855816,0.556916792348854,-0.199499006767254
5374,2024-06-03,106109,202346,1,-690,4.66459027098813,0.472166058469419,0.448592076947288,0.0235739815221314
5374,2024-06-03,202346,106109,0,690,4.66459027098813,0.387533202394314,0.496964216665462,-0.109431014271148
5375,2024-06-03,206703,117357,1,102,4.66459027098813,0.677824486014071,0.300525970061855,0.377298515952216
5375,2024-06-03,117357,206703,0,-102,4.66459027098813,0.287695526037506,0.687669095020862,-0.399973568983356
5376,2024-06-03,106378,126106,1,281,4.66459027098813,0.392628919596157,0.260889065031607,0.13173985456455
5376,2024-06-03,126106,106378,0,-281,4.66459027098813,0.230510136292977,0.42043911924493,-0.189928982951953
5377,2024-06-03,133835,210136,1,28,4.66459027098813,0.470678087925654,0.424814749017859,0.0458633389077953
5377,2024-06-03,210136,133835,0,-28,4.66459027098813,0.407563051586531,0.487726214594162,-0.0801631630076307
5378,2024-06-03,209262,202342,1,-277,4.66459027098813,0.638623459495585,0.6002907038881,0.0383327556074854
5378,2024-06-03,202342,209262,0,277,4.66459027098813,0.576179313674181,0.647747015759166,-0.071567702084985
5379,2024-06-03,206889,106425,1,-75,4.66459027098813,0.585292539934418,0.543918783497276,0.0413737564371413
